Epoch,Training Loss,Validation Loss
2189,3.186019057466183e-07,1.0011031008616555e-06
2190,3.5305464507473516e-07,1.2092780252714874e-06
2191,4.778909215019667e-07,1.6787893173386692e-06
2192,6.977048769840621e-07,1.2514620948422817e-06
2193,4.6653568119836564e-07,1.0211599601461785e-06
2194,3.847408152068965e-07,1.468630216550082e-06
2195,4.4281577515903336e-07,1.0764573517008102e-06
2196,4.06017704790429e-07,1.2145907248850563e-06
2197,6.082635763959843e-07,1.5421179568875232e-06
2198,4.403756008741766e-07,9.987840030589723e-07
2199,3.681580551528896e-07,1.0940365200440283e-06
2200,5.619049261440523e-07,2.83374720311258e-06
2201,1.0735716386989225e-06,1.6895979797482141e-06
2202,1.478223907724896e-06,2.02078877009626e-06
2203,1.8917456827693968e-06,3.120653900623438e-06
2204,1.2982096677660593e-06,2.4294301965710474e-06
2205,1.7291233689320507e-06,1.8687844658415997e-06
2206,1.6227168089244515e-06,2.188290181948105e-06
2207,1.108997253140842e-06,2.6803515993378824e-06
2208,1.1224453828617698e-06,1.689599230303429e-06
2209,1.202817998091632e-06,4.015076683572261e-06
2210,2.0823006252612686e-06,3.821462996711489e-06
2211,3.298879619251238e-06,7.34392597223632e-06
2212,5.6398148444714025e-06,6.524386662931647e-06
2213,4.9688760555000044e-06,5.99740360485157e-06
2214,2.950348289232352e-06,4.017134870082373e-06
2215,2.5913257104548393e-06,3.7135785078135086e-06
2216,2.12495137930091e-06,3.010361524502514e-06
2217,1.6177791621885262e-06,2.1093637769808993e-06
2218,1.214277631333971e-06,1.8040185523204855e-06
2219,1.085212716134265e-06,2.089416966555291e-06
2220,9.5975838121376e-07,1.8233893115393585e-06
2221,7.995849955477752e-07,1.4960896805860102e-06
2222,5.903617079638934e-07,1.370866925753944e-06
2223,3.9930691286826914e-07,1.1902563983312575e-06
2224,3.2807270144985523e-07,1.0100503686771845e-06
2225,2.862899464162183e-07,1.0480023320269538e-06
2226,2.724572141232784e-07,9.919762078425265e-07
2227,2.3671111648582155e-07,1.0534874945733463e-06
2228,2.404655106147402e-07,9.89497152659169e-07
2229,2.6520964979681594e-07,1.0149975651074783e-06
2230,2.3203679688776901e-07,9.9780811524397e-07
2231,2.3139128302318568e-07,9.579474635756924e-07
2232,2.1428544982882158e-07,9.883207212624256e-07
2233,2.0516026211225835e-07,9.829329883359605e-07
2234,1.8522180766922247e-07,9.499559610048891e-07
2235,1.9249424099143653e-07,9.623311143514002e-07
2236,2.0642184495045512e-07,9.869172572507523e-07
2237,1.8062524986817152e-07,9.315170927948202e-07
2238,1.662098441101989e-07,9.388387525177677e-07
2239,1.630741337521613e-07,9.348335083814163e-07
2240,1.596357463995446e-07,9.307952382187068e-07
2241,1.5758048732550378e-07,8.988375839180662e-07
2242,1.6105549605072156e-07,9.214810461344314e-07
2243,1.6217961729125818e-07,9.463237802265212e-07
2244,1.647884744215844e-07,9.58835471465136e-07
2245,1.6260989355032507e-07,9.474630360273295e-07
2246,1.5449357704255817e-07,9.18291334528476e-07
2247,1.4980815876697307e-07,9.067599648915348e-07
2248,1.449559192678862e-07,9.220446486324363e-07
2249,1.5101555561614077e-07,9.34950833197945e-07
2250,1.6023237492390763e-07,9.301547834184021e-07
2251,1.584255642228527e-07,8.955378802966152e-07
2252,1.528340618506263e-07,9.087796684070781e-07
2253,1.551196362470364e-07,9.184280429508362e-07
2254,1.4593001651519444e-07,9.454651035412098e-07
2255,1.4786682811518403e-07,9.100346574086871e-07
2256,1.470004207249076e-07,9.221710683959827e-07
2257,1.4753743471374037e-07,9.127048770096735e-07
2258,1.4565918604603212e-07,9.246930972039991e-07
2259,1.5004134468199481e-07,9.122471169575874e-07
2260,1.525456525541813e-07,9.099911153498397e-07
2261,1.4811004689363472e-07,9.415918498234532e-07
2262,1.5087297811078315e-07,9.309424058301374e-07
2263,1.5823576404727646e-07,9.205581363858073e-07
2264,1.5067458036810422e-07,9.239583960152231e-07
2265,1.5288381405298423e-07,9.198267321153253e-07
2266,1.499951594041704e-07,9.277072194890934e-07
2267,1.4894662569986394e-07,9.088632282328035e-07
2268,1.5129607788821886e-07,9.453783604840282e-07
2269,1.5207216108592547e-07,9.248104220205278e-07
2270,1.511938592102524e-07,9.119152082348592e-07
2271,1.4444171370087133e-07,9.282703103963286e-07
2272,1.4204340459400555e-07,9.302613648287661e-07
2273,1.47494091606859e-07,9.318413276560022e-07
2274,1.4572810869140085e-07,9.124331086241e-07
2275,1.5023293542526517e-07,9.157559475170274e-07
2276,1.5027561062197492e-07,9.088738579521305e-07
2277,1.5087317706274916e-07,9.161076377495192e-07
2278,1.4677490867143206e-07,9.199470696330536e-07
2279,1.4117719615569513e-07,9.268679832530324e-07
2280,1.4131016712326527e-07,9.080889640245005e-07
2281,1.434519987242311e-07,9.185985732074187e-07
2282,1.4286945315689081e-07,9.4746201284579e-07
2283,1.5231498196044413e-07,9.399967666468001e-07
2284,1.7362597759529308e-07,9.437733865524933e-07
2285,1.900693291645439e-07,9.093258768189116e-07
2286,1.7657546891314269e-07,9.08367667307175e-07
2287,1.7194079759974557e-07,9.040230111168057e-07
2288,2.1769714919628314e-07,1.0921692137344508e-06
2289,2.930748053131538e-07,1.109819777411758e-06
2290,2.598077628590545e-07,1.1344666290824534e-06
2291,2.673425285593112e-07,1.095713059839909e-06
2292,2.0616892015823396e-07,1.0137342769667157e-06
2293,2.024730321181778e-07,9.360716717310424e-07
2294,1.9353505820163264e-07,9.332732702205249e-07
2295,1.90491959983774e-07,9.580365940564661e-07
2296,1.8084408281993092e-07,9.367437314722338e-07
2297,1.6431198446298367e-07,8.96429469321447e-07
2298,1.6238989530847903e-07,9.571347163728205e-07
2299,1.8649595290298748e-07,9.366929702991911e-07
2300,1.710903489993143e-07,9.070637361219269e-07
2301,1.5560566168915102e-07,9.202125283991336e-07
2302,1.484972216303504e-07,9.035866241902113e-07
2303,1.5150246213124774e-07,9.410323400516063e-07
2304,1.4947134729936806e-07,9.18992100196192e-07
2305,1.444153241436652e-07,9.095934956349083e-07
2306,1.4003352077907039e-07,8.951713539318007e-07
2307,1.4494278843812936e-07,9.234208846464753e-07
2308,1.487324254867417e-07,9.270331133848231e-07
2309,1.4821195293279743e-07,9.184947771245788e-07
2310,1.391409796269727e-07,9.164695029539871e-07
2311,1.5507409045767417e-07,9.413235488864302e-07
2312,1.703380263506915e-07,9.210125426761806e-07
2313,1.9094238723482704e-07,9.342637667941744e-07
2314,2.0911318188154837e-07,1.0929127256531501e-06
2315,3.127784111711662e-07,1.0315327472198987e-06
2316,2.7131034130434273e-07,1.0556118468230125e-06
2317,3.222584155082586e-07,1.1273841664660722e-06
2318,4.77541618693067e-07,1.044044665832189e-06
2319,2.4013564825509093e-07,1.246441343027982e-06
2320,3.2742707389843417e-07,1.42462874919147e-06
2321,5.76294780785247e-07,1.229718463946483e-06
2322,4.879916559730191e-07,1.1497130572024616e-06
2323,3.579140752663079e-07,9.86625423138321e-07
2324,3.046849599286361e-07,1.285605094381026e-06
2325,5.744849431721377e-07,1.793951355466561e-06
2326,6.017773444000341e-07,1.2407450640239404e-06
2327,3.0389793437279877e-07,1.1044885468436405e-06
2328,3.075348047332227e-07,1.157587348643574e-06
2329,4.454365409856109e-07,1.0973506050504511e-06
2330,8.312470640703395e-07,1.0578567071206635e-06
2331,1.6066845773821115e-06,2.59074386121938e-06
2332,4.015128979517613e-06,1.1989655831712298e-05
2333,9.137978850048967e-06,1.7442849866711185e-06
2334,7.6825399446534e-06,4.794711912836647e-06
2335,3.1018043955555186e-06,3.410531917324988e-06
2336,3.5458269849186763e-06,4.4247694859222975e-06
2337,3.3985666050284635e-06,4.99347152072005e-06
2338,3.1351451070804615e-06,3.1220806704368442e-06
2339,1.9529572909959825e-06,2.733966084633721e-06
2340,1.5843927485548193e-06,2.78268157671846e-06
2341,1.3981702977616806e-06,2.0987456537113758e-06
2342,9.121699804381933e-07,1.543009943816287e-06
2343,5.729469307880208e-07,1.5631701444362989e-06
2344,4.975671004103788e-07,1.6001522453734651e-06
2345,5.104981255499297e-07,1.2920752396894386e-06
2346,3.995113218024926e-07,1.0954867093460052e-06
2347,2.8052497214048344e-07,1.2083204410373583e-06
2348,2.9787582889184705e-07,1.0934637657555868e-06
2349,2.5960608240893635e-07,1.0953224318654975e-06
2350,2.460786276969884e-07,1.1744132280000485e-06
2351,2.1139958050753194e-07,1.0554959999353741e-06
2352,1.9670267192850588e-07,1.0606778459987254e-06
2353,2.1151224416371406e-07,1.0882574770221254e-06
2354,1.8200422857717058e-07,1.0396444167781738e-06
2355,1.7723699841099005e-07,1.0358294275647495e-06
2356,1.7108533256759983e-07,1.0009414381784154e-06
2357,1.6180892714601214e-07,1.038529035213287e-06
2358,1.540551721745942e-07,1.0252350648443098e-06
2359,1.4831729799880122e-07,1.0162341368413763e-06
2360,1.4737972264811106e-07,1.0101773568749195e-06
2361,1.790915860055975e-07,1.0071223641716642e-06
2362,2.0358652363938745e-07,1.0263199783366872e-06
2363,1.833029728004476e-07,1.0348455816711066e-06
2364,1.6887014453459415e-07,1.005080548566184e-06
2365,1.8156116254886e-07,1.0869176776395761e-06
2366,1.9343403323546227e-07,1.0604028375382768e-06
2367,1.861541960579416e-07,1.0376832051406382e-06
2368,1.6779917189069238e-07,9.935863545251777e-07
2369,1.7781957240003976e-07,1.0584202527752495e-06
2370,1.8291152059646265e-07,1.0531726957196952e-06
2371,2.310760862656025e-07,1.0141186521650525e-06
2372,1.9022411379410187e-07,1.013170162877941e-06
2373,1.7634116034059844e-07,1.0147897455681232e-06
2374,1.8008050517437368e-07,9.737816526467213e-07
2375,1.632527926176408e-07,9.744272801981424e-07
2376,1.5374533290923864e-07,1.0196724815614289e-06
2377,1.571566770053323e-07,9.765615232026903e-07
2378,1.5028571453967743e-07,9.653276720200665e-07
2379,1.440098031935122e-07,9.933103228831897e-07
2380,1.4672511383651e-07,9.957708471119986e-07
2381,1.421663853307109e-07,9.827875828705146e-07
2382,1.405832961154374e-07,9.659912620918476e-07
2383,1.372660420884131e-07,9.709870028018486e-07
2384,1.3962760192498536e-07,9.79702463155263e-07
2385,1.408727996476955e-07,9.875541309156688e-07
2386,1.3844757518199913e-07,9.698820804260322e-07
2387,1.381405638767319e-07,9.76230012383894e-07
2388,1.3511196073068277e-07,9.75255261437269e-07
2389,1.3623812833429838e-07,9.705104275781196e-07
2390,1.3928909936566924e-07,9.883574421110097e-07
2391,1.476060731420148e-07,9.76131218521914e-07
2392,1.3781583163563482e-07,9.451882760913577e-07
2393,1.4677885928904288e-07,9.67554001363169e-07
2394,1.4742961695901613e-07,9.980876711779274e-07
2395,1.486761505020695e-07,9.605896593711805e-07
2396,1.6817942594116175e-07,9.65032654676179e-07
2397,1.6056442575518304e-07,1.004782802738191e-06
2398,1.4682639459806524e-07,9.797986422199756e-07
2399,1.6438771410776098e-07,1.0459602890477981e-06
2400,1.9572118503674574e-07,1.0976361863868078e-06
2401,3.0957653507357463e-07,1.1303084193059476e-06
2402,3.6651960044764564e-07,9.858777048066258e-07
2403,2.8493323611655796e-07,1.147042894444894e-06
2404,2.90366330091274e-07,1.5136149613681482e-06
2405,5.223787979957706e-07,1.652011405894882e-06
2406,4.343278874330281e-07,1.22720325634873e-06
2407,2.5429565653212194e-07,1.127013433688262e-06
2408,2.3827642792184633e-07,1.16261776383908e-06
2409,2.668306535724696e-07,1.4412083828574396e-06
2410,4.3282443584757857e-07,1.1181753052369459e-06
2411,2.868225124075252e-07,1.0871078757190844e-06
2412,3.126443175460736e-07,1.020329136736109e-06
2413,3.350560859871621e-07,9.926684469974134e-07
2414,3.089328970418137e-07,1.1742426977434661e-06
2415,2.9562829695350956e-07,1.0716100860008737e-06
2416,3.8681022829223366e-07,1.2985402690901537e-06
2417,4.6224786842685717e-07,1.3382003771766904e-06
2418,3.625270039719908e-07,1.3181537497075624e-06
2419,3.542507442944043e-07,1.1095414720330155e-06
2420,3.556382637270872e-07,1.0804692465171684e-06
2421,4.349941207237862e-07,1.1606821317400318e-06
2422,5.138520009495551e-07,1.2599336969287833e-06
2423,4.927614440930483e-07,1.4281015410233522e-06
2424,4.65183177311701e-07,1.2154887372162193e-06
2425,3.1857467774898396e-07,1.1513382105476921e-06
2426,2.760989445960149e-07,1.2241987406014232e-06
2427,4.4708059476761264e-07,1.390175611959421e-06
2428,4.654808947179845e-07,1.217230988004303e-06
2429,3.4810588545042265e-07,1.0121989362232853e-06
2430,2.5749940846253594e-07,1.0711553386499872e-06
2431,2.1301033825693594e-07,1.062743990587478e-06
2432,2.1710368969252158e-07,1.1522600971147767e-06
2433,1.9233266357332468e-07,1.0063206445920514e-06
2434,1.5419611543165956e-07,9.712184692034498e-07
2435,1.4870957443235966e-07,9.645118552725762e-07
2436,1.5735648162262805e-07,9.873350563793792e-07
2437,1.7659563411598356e-07,9.687364581623115e-07
2438,1.65154347087082e-07,9.543729220240493e-07
2439,2.3577521801598778e-07,1.0347715715397499e-06
2440,2.054669323570124e-07,1.1024527566405595e-06
2441,2.3336740184731752e-07,1.030383486977371e-06
2442,2.5979471729442594e-07,1.0201031273027183e-06
2443,2.995575982822629e-07,1.0560098644418758e-06
2444,2.3561224793411384e-07,1.0408281241325312e-06
2445,2.3268680138244235e-07,1.109635149987298e-06
2446,3.3419303235859843e-07,1.4028104260432883e-06
2447,5.335059540811926e-07,1.1367870911271893e-06
2448,6.399269523171824e-07,1.3830670013703639e-06
2449,4.916219040751457e-07,1.3708242931897985e-06
2450,7.100260859260743e-07,1.3121152733219787e-06
2451,4.599589260578796e-07,1.0506944363442017e-06
2452,4.3344849132154195e-07,1.2382311069814023e-06
2453,5.748846092501481e-07,1.5121937622097903e-06
2454,5.769222184426326e-07,1.3369315183808794e-06
2455,4.6733521230635233e-07,1.540045900583209e-06
2456,7.296246167243225e-07,1.0934712690868764e-06
2457,1.2374375728541054e-06,1.8052376162813744e-06
2458,1.3101213198751793e-06,2.4879623197193723e-06
2459,8.620363587397151e-07,2.4989608391479123e-06
2460,1.2529523019111366e-06,1.5426516029037884e-06
2461,6.786561925764545e-07,1.950514615600696e-06
2462,8.906754374038428e-07,1.7772229057300137e-06
2463,9.146230581791315e-07,1.3178009794501122e-06
2464,6.821099987064372e-07,1.5985781374183716e-06
2465,5.392315074459475e-07,1.321513650509587e-06
2466,4.077301127836108e-07,1.2613575108844088e-06
2467,4.5166871132096276e-07,1.2638387261176831e-06
2468,3.742501917258778e-07,1.1751890269806609e-06
2469,3.5058039316027134e-07,1.1135859949717997e-06
2470,3.4017557482002303e-07,1.2069576769135892e-06
2471,3.3327154369544587e-07,1.2621148925973102e-06
2472,2.9195589945629763e-07,1.0960520739899948e-06
2473,3.1530763067166845e-07,1.2345632285359898e-06
2474,3.148755070014886e-07,1.0511560049053514e-06
2475,2.2382900510820036e-07,1.0580250773273292e-06
2476,1.8433343029755633e-07,9.876011972664855e-07
2477,1.660078225995676e-07,1.0272681265632855e-06
2478,1.5880793569067464e-07,1.0206392744294135e-06
2479,1.7514817329811194e-07,1.0039359494840028e-06
2480,1.828915685564425e-07,9.916257113218307e-07
2481,1.8326294082271488e-07,1.0747575061031966e-06
2482,1.9525893435456965e-07,9.846216926234774e-07
2483,2.0457028426790203e-07,1.0320206911274e-06
2484,2.115734076824083e-07,9.932333568940521e-07
2485,1.7706510391235497e-07,1.041939867718611e-06
2486,1.7275445429731917e-07,1.0346258250137907e-06
2487,2.7575339345276006e-07,1.1574377367651323e-06
2488,2.1813529826886224e-07,9.432445722268312e-07
2489,1.6956722959093895e-07,9.741331723489566e-07
2490,2.081012837606977e-07,1.0408530215499923e-06
2491,1.9430967768130358e-07,1.013652081383043e-06
2492,1.7312565603333496e-07,1.0019933824878535e-06
2493,1.654821062402334e-07,1.0833957730937982e-06
2494,1.8376707089373667e-07,1.0104774901265046e-06
2495,1.5802474706561043e-07,9.908286529025645e-07
2496,1.4794076719226723e-07,9.492541721556336e-07
2497,1.5465857927665638e-07,9.971839745048783e-07
2498,1.638940574366643e-07,1.0620208286127308e-06
2499,2.2080726580497867e-07,1.0341689176129876e-06
2500,2.4615673055450316e-07,1.1163257340740529e-06
2501,3.4321041653129214e-07,1.2193279417260783e-06
2502,3.5780846019406454e-07,1.153962557509658e-06
2503,2.7573179295359296e-07,9.550915365252877e-07
2504,2.044312452653685e-07,1.038793698171503e-06
2505,2.080097658563318e-07,1.0458445558469975e-06
2506,2.701856374187628e-07,1.110596485887072e-06
2507,2.60745821378805e-07,1.1138301942992257e-06
2508,2.519669237699418e-07,1.0351225228077965e-06
2509,2.2909800634351996e-07,1.1673657809296856e-06
2510,3.8539604929610505e-07,1.3285899740367313e-06
2511,2.662065980985062e-07,1.0080493666464463e-06
2512,2.1007740258482954e-07,1.0002174803958042e-06
2513,2.1450924236887658e-07,1.0687101621442707e-06
2514,2.1603122490887472e-07,1.005300646284013e-06
2515,2.3372061264126387e-07,1.1157375183756812e-06
2516,2.1431624475098943e-07,1.12635188997956e-06
2517,2.363181721420915e-07,1.1112624633824453e-06
2518,3.5154127431269444e-07,1.1670138064800994e-06
2519,3.441672618009761e-07,1.0472690519236494e-06
2520,3.5272995546620223e-07,1.281083882531675e-06
2521,3.131481207674369e-07,9.715811302157817e-07
2522,2.9207754437265976e-07,1.1363119938323507e-06
2523,2.8490808290371206e-07,9.624206995795248e-07
2524,2.1845531250619388e-07,1.053454525390407e-06
2525,2.8550579145303345e-07,1.1139240996271838e-06
2526,2.821189468704688e-07,1.4161201988827088e-06
2527,4.78888068755623e-07,1.1185200037289178e-06
2528,3.232132144148636e-07,1.0374546945968177e-06
2529,3.1628712804376846e-07,1.2788565300070331e-06
2530,2.8081223035769654e-07,1.0572758810667438e-06
2531,3.281443810010387e-07,1.095762854674831e-06
2532,2.5475333131907973e-07,1.0837953823283897e-06
2533,2.6685361831368937e-07,9.910957032843726e-07
2534,3.3184454650836415e-07,1.2150305792602012e-06
2535,4.618725029104098e-07,1.165254275292682e-06
2536,2.9499861398107896e-07,1.209764150189585e-06
2537,2.645485324137553e-07,1.2156059483459103e-06
2538,3.526670013798139e-07,1.051243998517748e-06
2539,3.1978504466678714e-07,1.1584731964831008e-06
2540,2.821920475071238e-07,1.1426114951973432e-06
2541,4.4067672888559173e-07,9.359391697216779e-07
2542,3.042531773189694e-07,1.291489070354146e-06
2543,3.9474966229136044e-07,1.2099409332222422e-06
2544,4.6979516810097266e-07,1.1775019856941071e-06
2545,5.27583438270085e-07,1.587059159646742e-06
2546,4.903425292468455e-07,1.0511923846934224e-06
2547,3.607229643876053e-07,1.1461695521575166e-06
2548,4.136971369916864e-07,1.4958689007471548e-06
2549,6.036586341906514e-07,1.4407793287318782e-06
2550,7.84915584972623e-07,1.8809499806593521e-06
2551,1.5898838228167733e-06,5.020709068048745e-06
2552,5.087721092422726e-06,4.874567821389064e-06
2553,3.037977876374498e-06,3.0855960631015478e-06
2554,2.024837158387527e-06,4.052424628753215e-06
2555,2.4244141059170943e-06,3.6581864151230548e-06
2556,1.886279051177553e-06,2.8291897251619957e-06
2557,1.49233835600171e-06,1.940561105584493e-06
2558,8.44001874611422e-07,1.5638190689060139e-06
2559,7.205386509667733e-07,1.831582835620793e-06
2560,9.271490739592991e-07,1.8098731970894733e-06
2561,6.726157835146296e-07,1.6696867533028126e-06
2562,7.256222716023331e-07,1.7999448118644068e-06
2563,9.233141327058547e-07,1.6641494084979058e-06
2564,1.1413633274059976e-06,2.2663045911031077e-06
2565,2.0570973902067635e-06,7.406294571410399e-06
2566,8.869468729244545e-06,8.992749826575164e-06
2567,7.5389325502328575e-06,7.00077134752064e-06
2568,5.636140940623591e-06,7.700651622144505e-06
2569,4.125041868974222e-06,3.680845793496701e-06
2570,2.6579423320072237e-06,3.555466491889092e-06
2571,2.6818881906365277e-06,3.7046361285320017e-06
2572,3.0452924875135068e-06,7.227806690934813e-06
2573,3.429041953495471e-06,3.867684881697642e-06
2574,2.2162819277582457e-06,3.2272910175379366e-06
2575,2.2831388832855737e-06,5.2144978326396085e-06
2576,3.0988321668701246e-06,3.7289235024218215e-06
2577,1.5580833405692829e-06,2.478290298313368e-06
2578,1.5334255749621661e-06,2.1014423055021325e-06
2579,1.343495227956737e-06,2.9012953746132553e-06
2580,1.594506443325372e-06,3.1735064567328664e-06
2581,1.309397021032055e-06,2.842454250640003e-06
2582,1.0025298706750618e-06,1.7112766954596736e-06
2583,6.590406655959669e-07,1.3189780929678818e-06
2584,4.3288565620969166e-07,1.145899886978441e-06
2585,3.0268378736764134e-07,1.1465782563391258e-06
2586,2.2185739112501324e-07,1.0645903785189148e-06
2587,2.050857972335507e-07,9.927509836415993e-07
2588,1.8823023140157602e-07,1.0141665143237333e-06
2589,1.7649867345426173e-07,1.0126549341293867e-06
2590,1.6865494956164184e-07,1.0569029882390168e-06
2591,1.614933893279158e-07,1.022536025629961e-06
2592,1.5953915522004536e-07,9.73578835328226e-07
2593,1.5504276973388187e-07,1.0229497320324299e-06
2594,1.628065149361646e-07,1.0282577704856521e-06
2595,1.6345281039775728e-07,1.0426657581774634e-06
2596,1.5954893228808942e-07,1.0317777423551888e-06
2597,1.5625154503595695e-07,9.86284362625156e-07
2598,1.4840529161119775e-07,9.786123200683505e-07
2599,1.4279358140356635e-07,9.917270062942407e-07
2600,1.4294691652594338e-07,9.79737592388119e-07
2601,1.446304196406345e-07,1.0122355433850316e-06
2602,1.5567998445931153e-07,1.0089539728141972e-06
2603,1.4431644501655683e-07,1.0155683867196785e-06
2604,1.5187919188974774e-07,9.94663992059941e-07
2605,1.4214921861821495e-07,9.725392828840995e-07
2606,1.4345961574235844e-07,9.72835550783202e-07
2607,1.4480174570508098e-07,9.965757499230676e-07
2608,1.4298618111752148e-07,9.904755415846012e-07
2609,1.4528728797813528e-07,9.60364786806167e-07
2610,1.430020972748025e-07,9.790007879928453e-07
2611,1.3822537425767223e-07,9.878245919026085e-07
2612,1.3283965927257668e-07,9.926840220941813e-07
2613,1.343304063539108e-07,9.854895779426442e-07
2614,1.3376033791701047e-07,9.674507737145177e-07
2615,1.3041932334090234e-07,9.453873417442082e-07
2616,1.2924577674766624e-07,9.54297888711153e-07
2617,1.3209637472755276e-07,9.826443374549854e-07
2618,1.3517708907784254e-07,9.844461601460353e-07
2619,1.4030655393071356e-07,9.926591246767202e-07
2620,1.4600182396407035e-07,9.69576262832561e-07
2621,1.4003106230120466e-07,9.73449346020061e-07
2622,1.357106356181248e-07,9.766205266714678e-07
2623,1.3141244892267423e-07,9.647649221733445e-07
2624,1.3072377669232083e-07,9.349300853500608e-07
2625,1.2526325576800446e-07,9.779806759979692e-07
2626,1.2764439816237427e-07,9.505132538834005e-07
2627,1.2901935519948893e-07,9.493607535659976e-07
2628,1.2809410065983684e-07,9.553982636134606e-07
2629,1.281217265614032e-07,9.780794698599493e-07
2630,1.2942966520768096e-07,9.55835048443987e-07
2631,1.3778129925867688e-07,9.538541689835256e-07
2632,1.3491973049895023e-07,9.82715164354886e-07
2633,1.4076451293476566e-07,9.905116939989966e-07
2634,1.4287873284501984e-07,9.461866170568101e-07
2635,1.3287953493090754e-07,9.698624126031063e-07
2636,1.2960262552041968e-07,9.690872957435204e-07
2637,1.3731536796512955e-07,9.687709052741411e-07
2638,1.3031828416387725e-07,9.423691267329559e-07
2639,1.2682858141488396e-07,9.218835543833848e-07
2640,1.25063337463871e-07,9.342285238744807e-07
2641,1.3313038493834028e-07,9.428756015950057e-07
2642,1.269713720830623e-07,9.516146519672475e-07
2643,1.2834485119128658e-07,9.444672173231083e-07
2644,1.291449649443166e-07,9.518451520307281e-07
2645,1.2970681950719154e-07,9.529649105388671e-07
2646,1.3278325639021205e-07,9.56963390308374e-07
2647,1.326665426404361e-07,9.292007234762423e-07
2648,1.4101962619861297e-07,9.63224351835379e-07
2649,1.344350124554694e-07,9.547827630740358e-07
2650,1.4530884584473824e-07,9.53347182530706e-07
2651,1.5366990169241035e-07,9.313640703112469e-07
2652,1.4726518315910653e-07,9.40551387884625e-07
2653,1.3536126175495156e-07,9.374974752063281e-07
2654,1.2960502715486655e-07,9.474539410803118e-07
2655,1.2678802363552677e-07,9.497239261690993e-07
2656,1.2416796835168498e-07,9.338057793684129e-07
2657,1.3017681510518742e-07,9.298249779021717e-07
2658,1.3039490909250162e-07,9.850280093814945e-07
2659,1.3466755888202897e-07,9.440770440960478e-07
2660,1.5040461676107952e-07,9.056276439878275e-07
2661,1.5830980260034266e-07,9.756835197549663e-07
2662,1.397502842337417e-07,9.638647497922648e-07
2663,1.512143086301876e-07,9.366393101117865e-07
2664,1.4018061733622744e-07,9.29415250539023e-07
2665,1.392553059531565e-07,9.614246891942457e-07
2666,1.418360113802919e-07,9.86005829872738e-07
2667,1.578757036213574e-07,1.0445817224535858e-06
2668,1.5774030259763094e-07,1.0181696552535868e-06
2669,1.860694283095654e-07,1.0251029607388773e-06
2670,2.051380505463385e-07,1.064222715285723e-06
2671,2.2029125545941497e-07,1.1367792467353866e-06
2672,2.636687099766277e-07,1.0571145594440168e-06
2673,1.9987874111393467e-07,1.0182650385104353e-06
2674,1.798058661961477e-07,1.001102077680116e-06
2675,1.7286990328102547e-07,9.789803243620554e-07
2676,1.4656207270036248e-07,9.400256431035814e-07
2677,1.7044774835994758e-07,9.717689408716979e-07
2678,1.504017035358629e-07,9.609746030037059e-07
2679,1.728711396253857e-07,9.901589237415465e-07
2680,1.5770881134358206e-07,9.876686135612545e-07
2681,1.531824551648242e-07,9.705836419016123e-07
2682,1.5696159039180202e-07,9.253997745872766e-07
2683,1.3219856498380977e-07,9.191868457492092e-07
2684,1.358266530360197e-07,9.389630690748163e-07
2685,1.3598700832062605e-07,9.558526699038339e-07
2686,1.3624296002490155e-07,9.327633279099246e-07
2687,1.4590804653380474e-07,9.530540410196409e-07
2688,1.6757971366132551e-07,9.98722498479765e-07
2689,1.4576454532289063e-07,9.445471960134455e-07
2690,1.364261237313258e-07,9.214387546307989e-07
2691,1.2377356028991926e-07,9.154659892374184e-07
2692,1.185934905834074e-07,9.315377837992855e-07
2693,1.2281751082809933e-07,9.279816595153534e-07
2694,1.1454505965957651e-07,9.25646702398808e-07
2695,1.1457564141892362e-07,9.239606697519775e-07
2696,1.1719689751998885e-07,9.280394692723348e-07
2697,1.1997144611086696e-07,9.1893781473118e-07
2698,1.174900958744729e-07,9.267496352549642e-07
2699,1.1665228782931081e-07,9.222777634931845e-07
2700,1.1660262089208118e-07,9.169186228064063e-07
2701,1.195775638507257e-07,9.310293762609945e-07
2702,1.1898060847670422e-07,9.230516297975555e-07
2703,1.1678839939577301e-07,9.167053462988406e-07
2704,1.1633752450279644e-07,9.139187682194461e-07
2705,1.1971299329616159e-07,9.194611152452126e-07
2706,1.192334622146518e-07,9.204474054058664e-07
2707,1.1931686572097533e-07,9.462553975936316e-07
2708,1.2610038879756758e-07,9.609807420929428e-07
2709,1.3700078227429913e-07,9.730232477522804e-07
2710,1.4151680716167903e-07,9.162509968518862e-07
2711,1.329997019183793e-07,9.282729251935962e-07
2712,1.3878812410439423e-07,9.735592811921379e-07
2713,1.443798964828602e-07,9.469151223129302e-07
2714,1.438194772163115e-07,9.430935392629181e-07
2715,1.470549193527404e-07,9.564098490955075e-07
2716,1.5398268260469195e-07,1.0118104682987905e-06
2717,1.427495135430945e-07,9.484319889452308e-07
2718,1.2968700957571855e-07,9.263542892767873e-07
2719,1.2349534017630504e-07,9.14440704491426e-07
2720,1.334265391506051e-07,9.247105481335893e-07
2721,1.3373276885886298e-07,9.12965219868056e-07
2722,1.2419891959325469e-07,9.115131547332567e-07
2723,1.2097459034521307e-07,9.051853453456715e-07
2724,1.250428596222264e-07,9.464408208259556e-07
2725,1.237353757232995e-07,9.318372349298443e-07
2726,1.177682875663777e-07,9.286551403420162e-07
